&#160;Ст.;Код;Наименование;Группа;Поставщик;Покупатель;Отсрочка;Торговый агент;ИНН;Ан. счет;Вид цены по умолчанию;Лимит кредита (руб);Лимит кредита изм-ся вручную;Стоп-лист изм-ся вручную;Номер маршрута;Телефон;Юридический адрес;Адрес доставки;Макс. отсрочка;Время дост. контр.;Полное наименование;Код ОКПО;Код ОКОНХ;Банковские реквизиты;Директор;Гл. бух.;№ договора;Дата договора;Вышестоящая орг.;Долги на вышестоящую орг.;Email-адрес;КПП;Макс. сумма операции;БИК;Время доставки;EDI;Серия_лицензии;Номер_лицензии;Дата_выдачи;Кем_выдана;Срок_действия_лиц_с;Срок_действия_лиц_по;Рег_номер_лицензии;Степень_сложности;Работает по ЭДО
0;0;772087;Форзейль;ПД Москва 5 (6);1;1;;;2310031475;201182538;;;0;0;;+7(906)063-78-96;350002, Краснодарский край, Краснодар г, Леваневского 185;121467, Москва г, Рублёвское ш, дом № 91, корп. 1;;;"АО ""Тандер"" м-н Форзейль";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md772087@magnit.ru;773145030;;40349602;;;;77РПА0014123;;;16.05.2019;27.09.2023;;;Нет
0;0;690085;Форкис;Магнит•ПД Тверь Восток 6;1;1;;;2310031475;201186531;;;0;0;;+7(906)656-11-60;350002, Краснодарский край, Краснодар г, Леваневского 185;171988, Тверская обл, Бежецкий р-н, Бежецк г, Кашинская ул, дом № 4;;;"АО ""Тандер"" м-н Форкис";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md690085@magnit.ru;690645002;;40349602;;;;69РПА0002154;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;16.03.2017;30.06.2026;69РПА0001868;;Нет
0;0;509169;Форменка;ПД Москва 6 (24);1;1;;;2310031475;201177279;;;0;0;;+7(906)029-62-28;350002, Краснодарский край, Краснодар г, Леваневского 185;141551, Московская обл, Солнечногорский р-н, Голубое д, Тверской проезд, дом № 17, помещение 021;;;"АО ""Тандер"" м-н Форменка";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md509169@magnit.ru;504445021;;40349602;;;;50РПА0008519;;;28.02.2019;19.08.2023;;;Нет
0;0;777893;Формирование;ПД Москва 6 (6);1;1;;;2310031475;201169137;;;0;0;;+7(909)921-94-37;350002, Краснодарский край, Краснодар г, Леваневского 185;125493, Москва г, Смольная ул, дом № 15, этаж 1, пом I ком 1, 1а,1б,2,3,7-16,33;;;"АО ""Тандер"" м-н Формирование";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md777893@magnit.ru;774345025;;40349602;48;;;77РПА0002584;19.11.2015;Департаментом торговли и услуг г. Москвы;19.11.2010;18.11.2026;;;Нет
0;0;504450;Форнацис;ТД РЦ Ногинск (Алкоголь);1;1;;;2310031475;201169090;;;0;0;;+7(906)032-76-50;350002, Краснодарский край, Краснодар г, Леваневского 185;141033, Московская обл, Мытищинский р-н, Пироговский пгт, Фабричная ул, дом № 1,этаж 2;;;"АО ""Тандер"" м-н Форнацис";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md504450@magnit.ru;502945003;;40349602;48;;;50РПА0017737;27.11.2015;Министерством потребительского рынка и услуг МО;24.07.2019;17.06.2024;50РПА0009782;;Нет
0;0;774874;Фотиния;ПД Москва 3 (24);1;1;;;2310031475;201173524;;;0;0;;+7(903)252-75-61;350002, Краснодарский край, Краснодар г, Леваневского 185;107497, Москва г, Щёлковское ш, дом № 79, корпус 1,этаж 1,помещение ХIХ-комнаты с 1 по 3,3а,с 5 по 11,помещение XXI — комната 1;;;"АО ""Тандер"" м-н Фотиния";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md774874@magnit.ru;771845028;;40349602;;;;77РПА0014914;;;10.04.2020;09.04.2025;;;Нет
0;0;478704;Фотопулос;ПД Москва 6 (24);1;1;;;2310031475;201192816;;;0;0;;;350002, Краснодарский край, Краснодар г, Леваневского 185;125424, Москва г, Волоколамский проезд, дом № 4, корп. 3;;;"АО ""Тандер"" м-н Фотопулос";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md478704@magnit.ru;773345032;;40349602;;;;77РПА0014939;;;22.05.2020;20.05.2025;;;Нет
0;0;692831;Фофудья;Магнит•ПД Тверь Восток 24;1;1;;;2310031475;201182058;;;0;0;;+7(962)247-54-09;350002, Краснодарский край, Краснодар г, Леваневского 185;171271, Тверская обл, Конаковский р-н, Новозавидовский пгт, Моховая ул, дом № 6;;;"АО ""Тандер"" м-н Фофудья";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md692831@magnit.ru;694945020;;40349602;;;;69РПА0002154;;;28.12.2018;30.06.2026;69РПА0002154;;Нет
0;0;690069;Френдшип;ПД Тверь 18 направление 24•ПД Тверь Запад 24;1;1;0;;2310031475;201186532;;;0;0;;+7(906)656-11-26;350002, Краснодарский край, Краснодар г, Леваневского 185;171159, Тверская обл, Вышний Волочек г, Баумана ул, дом № 10;;;"АО ""Тандер"" м-н Френдшип";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md690069@magnit.ru;690845003;;40349602;;;;69РПА0001868;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;23.05.2016;30.06.2026;69РПА0001868;;Нет
0;0;690067;Фридом;ПД Тверь 18 направление 24•ПД Тверь Запад 24;1;1;0;;2310031475;201186533;;;0;0;;+7(906)656-10-40;350002, Краснодарский край, Краснодар г, Леваневского 185;172840, Тверская обл, Торопецкий р-н, Торопец г, Советская ул, дом № 67;;;"АО ""Тандер"" м-н Фридом";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md690067@magnit.ru;694445002;;40349602;;;;69РПА0001868;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;23.05.2016;30.06.2026;69РПА0001868;;Нет
0;0;694835;Фрукты;Магнит•ПД Тверь Восток 6;1;1;;;2310031475;201168771;;;0;0;;+7(961)016-52-95;350002, Краснодарский край, Краснодар г, Леваневского 185;171640, Тверская обл, Кашинский р-н, Кашин г, Карла Маркса ул, дом № 4;;;"АО ""Тандер"" м-н Фрукты";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md694835@magnit.ru;690945002;;40349602;;;;69РПА0001868;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;31.03.2021;30.06.2026;69РПА0001868;;Нет
0;0;936960;Фултон;Магнит•ПД МК;1;1;;;2310031475;201173149;;;0;0;;+7(961)016-47-91;350002, Краснодарский край, Краснодар г, Леваневского 185;172380, Тверская обл, Ржев г, Никиты Головни ул, дом № 2А, помещение 7;;;"АО ""Тандер"" м-н Фултон";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk936960@magnit.ru;691445007;;40349602;;;;;;;;;;;Нет
0;0;502459;Фуркс;ПД Москва 1 (6);1;1;;;2310031475;201172306;;;0;0;;+7(968)370-20-14;350002, Краснодарский край, Краснодар г, Леваневского 185;141851, Московская обл, Дмитровский р-н, Подосинки п, дом № 38, лит. Б;;;"АО ""Тандер"" м-н Фуркс";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md502459@magnit.ru;500745011;;40349602;;;;50РПА0012656;21.07.2016;Министерством потребительского рынка и услуг МО;12.09.2017;17.09.2026;50РПА0012656;;Нет
0;0;955004;Фурута;Магнит•ПД МК;1;1;;;2310031475;201177905;;;0;0;;+7(966)313-90-34;350002, Краснодарский край, Краснодар г, Леваневского 185;141370, Московская обл, Сергиево-Посадский р-н, Хотьково г, Больничная 1-я ул, дом № 10, этаж 1;;;"АО ""Тандер"" м-н Фурута";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk955004@magnit.ru;504245018;;40349602;;;;;;;;;;;Нет
0;1;508855;Футеровка;ПД Москва 1 (6);1;1;;;2310031475;201171320;;;0;0;;;350002, Краснодарский край, Краснодар г, Леваневского 185;141875, Московская обл, Дмитровский р-н, Некрасовский рп, Строителей мкр, дом № 42, этаж 1, помещение №329;;;"АО ""Тандер"" м-н Футеровка";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;;500745020;;40349602;;;;50РПА0012334;25.05.2017;;25.05.2017;06.08.2020;50РПА0012334;;Нет
0;0;529690;Харама;Магнит•ПД МК;1;1;;;2310031475;201190833;;;0;0;;+7(964)584-81-94;350002, Краснодарский край, Краснодар г, Леваневского 185;141402, Московская обл, Химки г, Московская ул, дом № 21А, пом. 040;;;"АО ""Тандер"" м-н Харама";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk529690@magnit.ru;504745076;;40349602;;;;;;;;;;;Нет
0;0;509911;Харатин;ПД Москва 1 (6);1;1;;;2310031475;201181192;;;0;0;;+7(906)035-72-82;350002, Краснодарский край, Краснодар г, Леваневского 185;141250, Московская обл, Пушкинский р-н, Софрино-1 нп, дом № стр. 21 А, этаж 1, нежилые помещения;;;"АО ""Тандер"" м-н Харатин";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md509911@magnit.ru;503845032;;40349602;;;;50РПА0008633;;;31.01.2019;17.09.2023;;;Нет
0;0;502494;Харитоновская;ТД РЦ Ногинск (Алкоголь);1;1;;;2310031475;201173528;;;0;0;;+7(963)685-82-45;350002, Краснодарский край, Краснодар г, Леваневского 185;141018, Московская обл, Мытищи г.о., Мытищи г, Сукромка ул, дом № строен. 20, пом. 002,003,004;;;"АО ""Тандер"" м-н Харитоновская";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md502494@magnit.ru;502945013;;40349602;;;;50РПА0018924;16.03.2017;;25.05.2021;23.06.2026;50РПА0012061;;Нет
0;0;408329;Хаттинген;Магнит•ПД Тверь Восток 24;1;1;;;2310031475;201189141;;;0;0;;+7(960)700-98-21;350002, Краснодарский край, Краснодар г, Леваневского 185;170003, Тверская обл, Тверь г, Луначарского ул, дом № 18;;;"АО ""Тандер"" м-н Хаттинген";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md408329@magnit.ru;695245029;;40349602;;;;69РПА0002154;;;16.03.2017;30.06.2026;;;Нет
0;1;770196;Хваткий;ПД Москва 1 (24);1;1;;;2310031475;201169561;;;0;0;;+7(903)588-85-67;350002, Краснодарский край, Краснодар г, Леваневского 185;129626, Москва г, Космонавтов ул, дом № 26, пом. I, ком.1,1а,2-14;;;"АО ""Тандер"" м-н Хваткий";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;;771745002;;40349602;48;;;77РПА0005934;26.06.2013;Департаментом торговли и услуг г. Москвы;28.04.2018;25.06.2023;;;Нет
0;0;501079;Хепенинг;ПД Москва 6 (24);1;1;;;2310031475;201189556;;;0;0;;+7(965)229-76-29;350002, Краснодарский край, Краснодар г, Леваневского 185;143530, Московская обл, Истринский р-н, Чёрная д, Садовая ул, дом № строение 8 А;;;"АО ""Тандер"" м-н Хепенинг";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md501079@magnit.ru;501745023;;40349602;;;;50РПА0010976;;;23.01.2015;22.01.2025;;;Нет
0;0;694784;Хитлум;Магнит•ПД Тверь Восток 6;1;1;;;2310031475;201171598;;;0;0;;+7(903)033-70-60;350002, Краснодарский край, Краснодар г, Леваневского 185;171450, Тверская обл, Сонковский р-н, Сонково пгт, Ленина пр-кт, дом № 12;;;"АО ""Тандер"" м-н Хитлум";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md694784@magnit.ru;694045001;;40349602;;;;69РПА0002154;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;16.03.2017;30.06.2026;69РПА0001868;;Нет
